array_type,time,element_size,checksum
HAT, 0.198508, 1392, 549770476255
MSarray_2, 0.074376, 1392, 549770476255
MSarray_3, 0.130811, 1392, 549770476255
MSarray_4, 0.175286, 1392, 549770476255
geo, 0.242156, 1408, 549770476255
mono, 0.244074, 1408, 549770476255
sliced, 0.242333, 1408, 549770476255
SQ, 0.247987, 1408, 549770476255
HAT, 0.197983, 1408, 549770476255
MSarray_2, 0.076988, 1408, 549770476255
MSarray_3, 0.127686, 1408, 549770476255
MSarray_4, 0.176275, 1408, 549770476255
geo, 0.248246, 1424, 549770476255
mono, 0.248896, 1424, 549770476255
sliced, 0.239411, 1424, 549770476255
SQ, 0.248939, 1424, 549770476255
HAT, 0.197375, 1424, 549770476255
MSarray_2, 0.075201, 1424, 549770476255
MSarray_3, 0.127174, 1424, 549770476255
MSarray_4, 0.179110, 1424, 549770476255
geo, 0.245335, 1440, 549770476255
mono, 0.251936, 1440, 549770476255
sliced, 0.249436, 1440, 549770476255
SQ, 0.247933, 1440, 549770476255
HAT, 0.199823, 1440, 549770476255
MSarray_2, 0.076589, 1440, 549770476255
MSarray_3, 0.129584, 1440, 549770476255
MSarray_4, 0.180070, 1440, 549770476255
geo, 0.256834, 1456, 549770476255
mono, 0.249349, 1456, 549770476255
sliced, 0.249975, 1456, 549770476255
SQ, 0.250067, 1456, 549770476255
HAT, 0.206741, 1456, 549770476255
MSarray_2, 0.078023, 1456, 549770476255
MSarray_3, 0.131563, 1456, 549770476255
MSarray_4, 0.181528, 1456, 549770476255
geo, 0.252447, 1472, 549770476255
mono, 0.256634, 1472, 549770476255
sliced, 0.253650, 1472, 549770476255
SQ, 0.255944, 1472, 549770476255
HAT, 0.205796, 1472, 549770476255
MSarray_2, 0.076872, 1472, 549770476255
MSarray_3, 0.131571, 1472, 549770476255
MSarray_4, 0.182596, 1472, 549770476255
geo, 0.253639, 1488, 549770476255
mono, 0.250855, 1488, 549770476255
sliced, 0.254625, 1488, 549770476255
SQ, 0.255569, 1488, 549770476255
HAT, 0.203758, 1488, 549770476255
MSarray_2, 0.077872, 1488, 549770476255
MSarray_3, 0.136183, 1488, 549770476255
MSarray_4, 0.185994, 1488, 549770476255
geo, 0.258367, 1504, 549770476255
mono, 0.262548, 1504, 549770476255
sliced, 0.256594, 1504, 549770476255
SQ, 0.262127, 1504, 549770476255
HAT, 0.205714, 1504, 549770476255
MSarray_2, 0.080810, 1504, 549770476255
MSarray_3, 0.139465, 1504, 549770476255
MSarray_4, 0.187732, 1504, 549770476255
geo, 0.260279, 1520, 549770476255
mono, 0.264795, 1520, 549770476255
sliced, 0.259524, 1520, 549770476255
SQ, 0.263383, 1520, 549770476255
HAT, 0.217156, 1520, 549770476255
MSarray_2, 0.081282, 1520, 549770476255
MSarray_3, 0.138532, 1520, 549770476255
MSarray_4, 0.188293, 1520, 549770476255
geo, 0.270737, 1536, 549770476255
mono, 0.263833, 1536, 549770476255
sliced, 0.255631, 1536, 549770476255
SQ, 0.264114, 1536, 549770476255
HAT, 0.215136, 1536, 549770476255
MSarray_2, 0.081024, 1536, 549770476255
MSarray_3, 0.142270, 1536, 549770476255
MSarray_4, 0.191705, 1536, 549770476255
geo, 0.257825, 1552, 549770476255
mono, 0.279380, 1552, 549770476255
sliced, 0.263856, 1552, 549770476255
SQ, 0.269183, 1552, 549770476255
HAT, 0.216562, 1552, 549770476255
MSarray_2, 0.082497, 1552, 549770476255
MSarray_3, 0.141990, 1552, 549770476255
MSarray_4, 0.202782, 1552, 549770476255
geo, 0.274327, 1568, 549770476255
mono, 0.270885, 1568, 549770476255
sliced, 0.263200, 1568, 549770476255
SQ, 0.273538, 1568, 549770476255
HAT, 0.215910, 1568, 549770476255
MSarray_2, 0.083685, 1568, 549770476255
MSarray_3, 0.145039, 1568, 549770476255
MSarray_4, 0.195686, 1568, 549770476255
geo, 0.271669, 1584, 549770476255
mono, 0.272096, 1584, 549770476255
sliced, 0.262156, 1584, 549770476255
SQ, 0.268618, 1584, 549770476255
HAT, 0.223860, 1584, 549770476255
MSarray_2, 0.083915, 1584, 549770476255
MSarray_3, 0.145629, 1584, 549770476255
MSarray_4, 0.210267, 1584, 549770476255
geo, 0.275923, 1600, 549770476255
mono, 0.271998, 1600, 549770476255
sliced, 0.271008, 1600, 549770476255
SQ, 0.274709, 1600, 549770476255
HAT, 0.226143, 1600, 549770476255
MSarray_2, 0.085058, 1600, 549770476255
MSarray_3, 0.148095, 1600, 549770476255
MSarray_4, 0.193907, 1600, 549770476255
geo, 0.274388, 1616, 549770476255
mono, 0.277976, 1616, 549770476255
sliced, 0.274257, 1616, 549770476255
SQ, 0.277138, 1616, 549770476255
HAT, 0.220655, 1616, 549770476255
MSarray_2, 0.086742, 1616, 549770476255
MSarray_3, 0.149391, 1616, 549770476255
MSarray_4, 0.199085, 1616, 549770476255
geo, 0.282274, 1632, 549770476255
mono, 0.279920, 1632, 549770476255
sliced, 0.273936, 1632, 549770476255
SQ, 0.280827, 1632, 549770476255
HAT, 0.223519, 1632, 549770476255
MSarray_2, 0.087234, 1632, 549770476255
MSarray_3, 0.152752, 1632, 549770476255
MSarray_4, 0.199715, 1632, 549770476255
geo, 0.283614, 1648, 549770476255
mono, 0.284662, 1648, 549770476255
sliced, 0.283204, 1648, 549770476255
SQ, 0.283283, 1648, 549770476255
HAT, 0.233541, 1648, 549770476255
MSarray_2, 0.088550, 1648, 549770476255
MSarray_3, 0.157447, 1648, 549770476255
MSarray_4, 0.203979, 1648, 549770476255
geo, 0.291717, 1664, 549770476255
mono, 0.288169, 1664, 549770476255
sliced, 0.280645, 1664, 549770476255
SQ, 0.283606, 1664, 549770476255
HAT, 0.232415, 1664, 549770476255
MSarray_2, 0.086968, 1664, 549770476255
MSarray_3, 0.152483, 1664, 549770476255
MSarray_4, 0.205210, 1664, 549770476255
geo, 0.286124, 1680, 549770476255
mono, 0.275495, 1680, 549770476255
sliced, 0.289529, 1680, 549770476255
SQ, 0.293121, 1680, 549770476255
HAT, 0.231154, 1680, 549770476255
MSarray_2, 0.089291, 1680, 549770476255
MSarray_3, 0.153144, 1680, 549770476255
MSarray_4, 0.212688, 1680, 549770476255
geo, 0.293295, 1696, 549770476255
mono, 0.288436, 1696, 549770476255
sliced, 0.289618, 1696, 549770476255
SQ, 0.292837, 1696, 549770476255
HAT, 0.227875, 1696, 549770476255
MSarray_2, 0.091515, 1696, 549770476255
MSarray_3, 0.155791, 1696, 549770476255
MSarray_4, 0.212551, 1696, 549770476255
geo, 0.299831, 1712, 549770476255
mono, 0.294073, 1712, 549770476255
sliced, 0.296305, 1712, 549770476255
SQ, 0.283429, 1712, 549770476255
HAT, 0.240892, 1712, 549770476255
MSarray_2, 0.092935, 1712, 549770476255
MSarray_3, 0.158330, 1712, 549770476255
MSarray_4, 0.223636, 1712, 549770476255
geo, 0.296991, 1728, 549770476255
mono, 0.300932, 1728, 549770476255
sliced, 0.294283, 1728, 549770476255
SQ, 0.296147, 1728, 549770476255
HAT, 0.241166, 1728, 549770476255
MSarray_2, 0.093069, 1728, 549770476255
MSarray_3, 0.159362, 1728, 549770476255
MSarray_4, 0.212722, 1728, 549770476255
geo, 0.294419, 1744, 549770476255
mono, 0.294708, 1744, 549770476255
sliced, 0.295298, 1744, 549770476255
SQ, 0.299832, 1744, 549770476255
HAT, 0.233318, 1744, 549770476255
MSarray_2, 0.090726, 1744, 549770476255
MSarray_3, 0.158245, 1744, 549770476255
MSarray_4, 0.216328, 1744, 549770476255
geo, 0.297003, 1760, 549770476255
mono, 0.301602, 1760, 549770476255
sliced, 0.289695, 1760, 549770476255
SQ, 0.302524, 1760, 549770476255
HAT, 0.235057, 1760, 549770476255
MSarray_2, 0.093273, 1760, 549770476255
MSarray_3, 0.161530, 1760, 549770476255
MSarray_4, 0.218644, 1760, 549770476255
geo, 0.305125, 1776, 549770476255
mono, 0.304189, 1776, 549770476255
sliced, 0.302167, 1776, 549770476255
SQ, 0.305306, 1776, 549770476255
HAT, 0.253487, 1776, 549770476255
MSarray_2, 0.094454, 1776, 549770476255
MSarray_3, 0.162166, 1776, 549770476255
MSarray_4, 0.226286, 1776, 549770476255
geo, 0.304557, 1792, 549770476255
mono, 0.302222, 1792, 549770476255
sliced, 0.298616, 1792, 549770476255
SQ, 0.294709, 1792, 549770476255
HAT, 0.248628, 1792, 549770476255
MSarray_2, 0.094902, 1792, 549770476255
MSarray_3, 0.162700, 1792, 549770476255
MSarray_4, 0.236345, 1792, 549770476255
geo, 0.295888, 1808, 549770476255
mono, 0.311698, 1808, 549770476255
sliced, 0.308540, 1808, 549770476255
SQ, 0.304603, 1808, 549770476255
HAT, 0.249704, 1808, 549770476255
MSarray_2, 0.101998, 1808, 549770476255
MSarray_3, 0.172657, 1808, 549770476255
MSarray_4, 0.237466, 1808, 549770476255
geo, 0.311088, 1824, 549770476255
mono, 0.315112, 1824, 549770476255
sliced, 0.312583, 1824, 549770476255
SQ, 0.314509, 1824, 549770476255
HAT, 0.251341, 1824, 549770476255
MSarray_2, 0.098810, 1824, 549770476255
MSarray_3, 0.166482, 1824, 549770476255
MSarray_4, 0.243729, 1824, 549770476255
geo, 0.313756, 1840, 549770476255
mono, 0.314418, 1840, 549770476255
sliced, 0.312779, 1840, 549770476255
SQ, 0.315043, 1840, 549770476255
HAT, 0.252562, 1840, 549770476255
MSarray_2, 0.098517, 1840, 549770476255
MSarray_3, 0.166983, 1840, 549770476255
MSarray_4, 0.244390, 1840, 549770476255
geo, 0.316939, 1856, 549770476255
mono, 0.317266, 1856, 549770476255
sliced, 0.300576, 1856, 549770476255
SQ, 0.304719, 1856, 549770476255
HAT, 0.241556, 1856, 549770476255
MSarray_2, 0.100126, 1856, 549770476255
MSarray_3, 0.167978, 1856, 549770476255
MSarray_4, 0.250697, 1856, 549770476255
geo, 0.317197, 1872, 549770476255
mono, 0.311953, 1872, 549770476255
sliced, 0.320809, 1872, 549770476255
SQ, 0.318540, 1872, 549770476255
HAT, 0.256308, 1872, 549770476255
MSarray_2, 0.098847, 1872, 549770476255
MSarray_3, 0.170834, 1872, 549770476255
MSarray_4, 0.236879, 1872, 549770476255
geo, 0.317094, 1888, 549770476255
mono, 0.314895, 1888, 549770476255
sliced, 0.309577, 1888, 549770476255
SQ, 0.313597, 1888, 549770476255
HAT, 0.235350, 1888, 549770476255
MSarray_2, 0.103198, 1888, 549770476255
MSarray_3, 0.170744, 1888, 549770476255
MSarray_4, 0.336773, 1888, 549770476255
geo, 0.321390, 1904, 549770476255
mono, 0.319972, 1904, 549770476255
sliced, 0.321209, 1904, 549770476255
SQ, 0.324436, 1904, 549770476255
HAT, 0.264133, 1904, 549770476255
MSarray_2, 0.103014, 1904, 549770476255
MSarray_3, 0.169609, 1904, 549770476255
MSarray_4, 0.275661, 1904, 549770476255
geo, 0.326717, 1920, 549770476255
mono, 0.327324, 1920, 549770476255
sliced, 0.320817, 1920, 549770476255
SQ, 0.322921, 1920, 549770476255
HAT, 0.272157, 1920, 549770476255
MSarray_2, 0.102811, 1920, 549770476255
MSarray_3, 0.173925, 1920, 549770476255
MSarray_4, 0.289675, 1920, 549770476255
geo, 0.327429, 1936, 549770476255
mono, 0.317042, 1936, 549770476255
sliced, 0.330084, 1936, 549770476255
SQ, 0.336663, 1936, 549770476255
HAT, 0.255771, 1936, 549770476255
MSarray_2, 0.102702, 1936, 549770476255
MSarray_3, 0.174163, 1936, 549770476255
MSarray_4, 0.416918, 1936, 549770476255
geo, 0.332639, 1952, 549770476255
mono, 0.330354, 1952, 549770476255
sliced, 0.324742, 1952, 549770476255
SQ, 0.330372, 1952, 549770476255
HAT, 0.260162, 1952, 549770476255
MSarray_2, 0.103640, 1952, 549770476255
MSarray_3, 0.142769, 1952, 549770476255
MSarray_4, 0.231307, 1952, 549770476255
geo, 0.333652, 1968, 549770476255
mono, 0.335416, 1968, 549770476255
sliced, 0.331699, 1968, 549770476255
SQ, 0.335990, 1968, 549770476255
HAT, 0.263018, 1968, 549770476255
MSarray_2, 0.105315, 1968, 549770476255
MSarray_3, 0.166757, 1968, 549770476255
MSarray_4, 0.241632, 1968, 549770476255
geo, 0.331177, 1984, 549770476255
mono, 0.336309, 1984, 549770476255
sliced, 0.328234, 1984, 549770476255
SQ, 0.334692, 1984, 549770476255
HAT, 0.258379, 1984, 549770476255
MSarray_2, 0.109734, 1984, 549770476255
MSarray_3, 0.167620, 1984, 549770476255
MSarray_4, 0.245241, 1984, 549770476255
geo, 0.333773, 2000, 549770476255
mono, 0.330750, 2000, 549770476255
sliced, 0.336257, 2000, 549770476255
SQ, 0.333816, 2000, 549770476255
HAT, 0.266381, 2000, 549770476255
MSarray_2, 0.106095, 2000, 549770476255
MSarray_3, 0.164699, 2000, 549770476255
MSarray_4, 0.246844, 2000, 549770476255
geo, 0.331033, 2016, 549770476255
mono, 0.339024, 2016, 549770476255
sliced, 0.337616, 2016, 549770476255
SQ, 0.338823, 2016, 549770476255
HAT, 0.268878, 2016, 549770476255
MSarray_2, 0.108506, 2016, 549770476255
MSarray_3, 0.169015, 2016, 549770476255
MSarray_4, 0.245996, 2016, 549770476255
geo, 0.341443, 2032, 549770476255
mono, 0.339941, 2032, 549770476255
sliced, 0.344735, 2032, 549770476255
SQ, 0.339989, 2032, 549770476255
HAT, 0.274588, 2032, 549770476255
MSarray_2, 0.110231, 2032, 549770476255
MSarray_3, 0.168767, 2032, 549770476255
MSarray_4, 0.414010, 2032, 549770476255
geo, 0.332834, 2048, 549770476255
mono, 0.333374, 2048, 549770476255
sliced, 0.343744, 2048, 549770476255
SQ, 0.334573, 2048, 549770476255
HAT, 0.266159, 2048, 549770476255
MSarray_2, 0.113065, 2048, 549770476255
MSarray_3, 0.153837, 2048, 549770476255
MSarray_4, 0.409948, 2048, 549770476255
geo, 0.014521, 16, 549770476255
mono, 0.021142, 16, 549770476255
sliced, 0.016777, 16, 549770476255
SQ, 0.023796, 16, 549770476255
HAT, 0.021393, 16, 549770476255
MSarray_2, 0.016092, 16, 549770476255
MSarray_3, 0.016164, 16, 549770476255
MSarray_4, 0.013933, 16, 549770476255
geo, 0.025665, 32, 549770476255
mono, 0.024915, 32, 549770476255
sliced, 0.023194, 32, 549770476255
SQ, 0.026184, 32, 549770476255
HAT, 0.022158, 32, 549770476255
MSarray_2, 0.015846, 32, 549770476255
MSarray_3, 0.015620, 32, 549770476255
MSarray_4, 0.013796, 32, 549770476255
geo, 0.026344, 48, 549770476255
mono, 0.027258, 48, 549770476255
sliced, 0.026975, 48, 549770476255
SQ, 0.029496, 48, 549770476255
HAT, 0.024738, 48, 549770476255
MSarray_2, 0.016341, 48, 549770476255
MSarray_3, 0.016217, 48, 549770476255
MSarray_4, 0.013503, 48, 549770476255
geo, 0.026664, 64, 549770476255
mono, 0.031006, 64, 549770476255
sliced, 0.028709, 64, 549770476255
SQ, 0.026743, 64, 549770476255
HAT, 0.024882, 64, 549770476255
MSarray_2, 0.013937, 64, 549770476255
MSarray_3, 0.014895, 64, 549770476255
MSarray_4, 0.011670, 64, 549770476255
geo, 0.032644, 80, 549770476255
mono, 0.034114, 80, 549770476255
sliced, 0.031687, 80, 549770476255
SQ, 0.032243, 80, 549770476255
HAT, 0.022340, 80, 549770476255
MSarray_2, 0.013621, 80, 549770476255
MSarray_3, 0.014215, 80, 549770476255
MSarray_4, 0.013384, 80, 549770476255
geo, 0.034276, 96, 549770476255
mono, 0.024433, 96, 549770476255
sliced, 0.030692, 96, 549770476255
SQ, 0.031883, 96, 549770476255
HAT, 0.024579, 96, 549770476255
MSarray_2, 0.013362, 96, 549770476255
MSarray_3, 0.014185, 96, 549770476255
MSarray_4, 0.014031, 96, 549770476255
geo, 0.035050, 112, 549770476255
mono, 0.040326, 112, 549770476255
sliced, 0.035698, 112, 549770476255
SQ, 0.036783, 112, 549770476255
HAT, 0.025706, 112, 549770476255
MSarray_2, 0.012732, 112, 549770476255
MSarray_3, 0.013461, 112, 549770476255
MSarray_4, 0.014570, 112, 549770476255
geo, 0.036593, 128, 549770476255
mono, 0.036615, 128, 549770476255
sliced, 0.035076, 128, 549770476255
SQ, 0.034345, 128, 549770476255
HAT, 0.027517, 128, 549770476255
MSarray_2, 0.012287, 128, 549770476255
MSarray_3, 0.013313, 128, 549770476255
MSarray_4, 0.014944, 128, 549770476255
geo, 0.037846, 144, 549770476255
mono, 0.041294, 144, 549770476255
sliced, 0.039447, 144, 549770476255
SQ, 0.040157, 144, 549770476255
HAT, 0.027573, 144, 549770476255
MSarray_2, 0.013451, 144, 549770476255
MSarray_3, 0.014747, 144, 549770476255
MSarray_4, 0.016590, 144, 549770476255
geo, 0.041875, 160, 549770476255
mono, 0.043065, 160, 549770476255
sliced, 0.037001, 160, 549770476255
SQ, 0.041352, 160, 549770476255
HAT, 0.029213, 160, 549770476255
MSarray_2, 0.014046, 160, 549770476255
MSarray_3, 0.014803, 160, 549770476255
MSarray_4, 0.017205, 160, 549770476255
geo, 0.040911, 176, 549770476255
mono, 0.043664, 176, 549770476255
sliced, 0.042026, 176, 549770476255
SQ, 0.044355, 176, 549770476255
HAT, 0.029842, 176, 549770476255
MSarray_2, 0.015558, 176, 549770476255
MSarray_3, 0.016411, 176, 549770476255
MSarray_4, 0.019180, 176, 549770476255
geo, 0.046384, 192, 549770476255
mono, 0.044488, 192, 549770476255
sliced, 0.042876, 192, 549770476255
SQ, 0.039842, 192, 549770476255
HAT, 0.026897, 192, 549770476255
MSarray_2, 0.015958, 192, 549770476255
MSarray_3, 0.016765, 192, 549770476255
MSarray_4, 0.019790, 192, 549770476255
geo, 0.045931, 208, 549770476255
mono, 0.035050, 208, 549770476255
sliced, 0.046067, 208, 549770476255
SQ, 0.037116, 208, 549770476255
HAT, 0.033555, 208, 549770476255
MSarray_2, 0.017245, 208, 549770476255
MSarray_3, 0.018025, 208, 549770476255
MSarray_4, 0.021210, 208, 549770476255
geo, 0.048821, 224, 549770476255
mono, 0.049433, 224, 549770476255
sliced, 0.047068, 224, 549770476255
SQ, 0.049395, 224, 549770476255
HAT, 0.035771, 224, 549770476255
MSarray_2, 0.017614, 224, 549770476255
MSarray_3, 0.017883, 224, 549770476255
MSarray_4, 0.021843, 224, 549770476255
geo, 0.051379, 240, 549770476255
mono, 0.051564, 240, 549770476255
sliced, 0.051415, 240, 549770476255
SQ, 0.052030, 240, 549770476255
HAT, 0.037892, 240, 549770476255
MSarray_2, 0.019152, 240, 549770476255
MSarray_3, 0.019790, 240, 549770476255
MSarray_4, 0.023974, 240, 549770476255
geo, 0.058840, 256, 549770476255
mono, 0.054937, 256, 549770476255
sliced, 0.054567, 256, 549770476255
SQ, 0.056143, 256, 549770476255
HAT, 0.039495, 256, 549770476255
MSarray_2, 0.019182, 256, 549770476255
MSarray_3, 0.019701, 256, 549770476255
MSarray_4, 0.023389, 256, 549770476255
geo, 0.059410, 272, 549770476255
mono, 0.058462, 272, 549770476255
sliced, 0.058316, 272, 549770476255
SQ, 0.059581, 272, 549770476255
HAT, 0.041931, 272, 549770476255
MSarray_2, 0.020981, 272, 549770476255
MSarray_3, 0.021723, 272, 549770476255
MSarray_4, 0.025156, 272, 549770476255
geo, 0.059678, 288, 549770476255
mono, 0.057647, 288, 549770476255
sliced, 0.059388, 288, 549770476255
SQ, 0.056395, 288, 549770476255
HAT, 0.042735, 288, 549770476255
MSarray_2, 0.022246, 288, 549770476255
MSarray_3, 0.022870, 288, 549770476255
MSarray_4, 0.026693, 288, 549770476255
geo, 0.061414, 304, 549770476255
mono, 0.063686, 304, 549770476255
sliced, 0.061518, 304, 549770476255
SQ, 0.063410, 304, 549770476255
HAT, 0.046595, 304, 549770476255
MSarray_2, 0.024822, 304, 549770476255
MSarray_3, 0.025474, 304, 549770476255
MSarray_4, 0.029330, 304, 549770476255
geo, 0.064654, 320, 549770476255
mono, 0.061135, 320, 549770476255
sliced, 0.063857, 320, 549770476255
SQ, 0.063385, 320, 549770476255
HAT, 0.046728, 320, 549770476255
MSarray_2, 0.025099, 320, 549770476255
MSarray_3, 0.025552, 320, 549770476255
MSarray_4, 0.029888, 320, 549770476255
geo, 0.056748, 336, 549770476255
mono, 0.065375, 336, 549770476255
sliced, 0.067991, 336, 549770476255
SQ, 0.069020, 336, 549770476255
HAT, 0.049278, 336, 549770476255
MSarray_2, 0.026897, 336, 549770476255
MSarray_3, 0.028867, 336, 549770476255
MSarray_4, 0.032575, 336, 549770476255
geo, 0.069353, 352, 549770476255
mono, 0.069270, 352, 549770476255
sliced, 0.068695, 352, 549770476255
SQ, 0.072363, 352, 549770476255
HAT, 0.050963, 352, 549770476255
MSarray_2, 0.027199, 352, 549770476255
MSarray_3, 0.029427, 352, 549770476255
MSarray_4, 0.032858, 352, 549770476255
geo, 0.056598, 368, 549770476255
mono, 0.073342, 368, 549770476255
sliced, 0.073237, 368, 549770476255
SQ, 0.076195, 368, 549770476255
HAT, 0.053794, 368, 549770476255
MSarray_2, 0.029821, 368, 549770476255
MSarray_3, 0.032148, 368, 549770476255
MSarray_4, 0.035873, 368, 549770476255
geo, 0.073099, 384, 549770476255
mono, 0.071508, 384, 549770476255
sliced, 0.068242, 384, 549770476255
SQ, 0.076805, 384, 549770476255
HAT, 0.054947, 384, 549770476255
MSarray_2, 0.030501, 384, 549770476255
MSarray_3, 0.032368, 384, 549770476255
MSarray_4, 0.036986, 384, 549770476255
geo, 0.076905, 400, 549770476255
mono, 0.080083, 400, 549770476255
sliced, 0.079002, 400, 549770476255
SQ, 0.080884, 400, 549770476255
HAT, 0.057666, 400, 549770476255
MSarray_2, 0.032509, 400, 549770476255
MSarray_3, 0.034240, 400, 549770476255
MSarray_4, 0.039082, 400, 549770476255
geo, 0.078135, 416, 549770476255
mono, 0.078633, 416, 549770476255
sliced, 0.077544, 416, 549770476255
SQ, 0.082468, 416, 549770476255
HAT, 0.058141, 416, 549770476255
MSarray_2, 0.032899, 416, 549770476255
MSarray_3, 0.035082, 416, 549770476255
MSarray_4, 0.039567, 416, 549770476255
geo, 0.083655, 432, 549770476255
mono, 0.080145, 432, 549770476255
sliced, 0.084536, 432, 549770476255
SQ, 0.085722, 432, 549770476255
HAT, 0.062124, 432, 549770476255
MSarray_2, 0.033439, 432, 549770476255
MSarray_3, 0.036009, 432, 549770476255
MSarray_4, 0.039937, 432, 549770476255
geo, 0.084035, 448, 549770476255
mono, 0.083205, 448, 549770476255
sliced, 0.083156, 448, 549770476255
SQ, 0.085770, 448, 549770476255
HAT, 0.063338, 448, 549770476255
MSarray_2, 0.034077, 448, 549770476255
MSarray_3, 0.035949, 448, 549770476255
MSarray_4, 0.041493, 448, 549770476255
geo, 0.084186, 464, 549770476255
mono, 0.070887, 464, 549770476255
sliced, 0.087960, 464, 549770476255
